상권명,다중지역정보,업종정보,점포수,위도,경도
장다리로233번길,"{""type"":""Polygon"",""coordinates"":[[[127.025688528,37.269390559],[127.024747541,37.269618636],[127.024788454,37.26972485],[127.02441634,37.269837241],[127.024434825,37.269933978],[127.024044814,37.27017716],[127.024378894,37.270801942],[127.024050099,37.271161361],[127.023972572,37.271927494],[127.025206314,37.271998186],[127.025470925,37.272080897],[127.025520456,37.272065254],[127.026118547,37.271862355],[127.025674206,37.270741353],[127.026142944,37.270622994],[127.026190476,37.270611052],[127.026105686,37.270395912],[127.026032677,37.270219939],[127.025866128,37.269818576],[127.025694152,37.269404127],[127.025694122,37.269404038],[127.025688528,37.269390559]]]}",두발 미용업/기타 주점업/체인화 편의점/한식 육류 요리 전문점/커피 전문점/기타 음ㆍ식료품 위주 종합 소매업/육류 소매업/전기용품 및 조명장치 소매업/운동 및 경기용품 소매업/시계 및 귀금속 소매업/전자상거래 소매업/한식 일반 음식점업/한식 면 요리 전문점/중식 음식점업/서양식 음식점업/제과점업/김밥 및 기타 간이 음식점업/생맥주 전문점/부동산 중개 및 대리업/체력 단련시설 운영업/가전제품 수리업/기타 미용업/가정용 세탁업,30,37.27068234562780,127.02511180389900
권선초등학교,"{""type"":""Polygon"",""coordinates"":[[[127.019108381,37.261450465],[127.019262675,37.261750241],[127.019328652,37.26187891],[127.019377457,37.261973365],[127.019813212,37.262821177],[127.019846893,37.262886504],[127.020339365,37.262755128],[127.02093367,37.263903296],[127.02043422,37.264028984],[127.020608822,37.264368702],[127.020619293,37.264365134],[127.020775283,37.264311983],[127.020797667,37.26430545],[127.020944673,37.264269459],[127.022633172,37.263833675],[127.022775673,37.263796894],[127.02292286,37.263759015],[127.022923747,37.263758788],[127.023027318,37.263732511],[127.02338035,37.263642954],[127.023253338,37.263329629],[127.022766597,37.262128833],[127.022541136,37.261572574],[127.022540797,37.261571729],[127.022314378,37.261003577],[127.0223115,37.260995744],[127.02228818,37.26092653],[127.022288155,37.260926457],[127.022257445,37.260835271],[127.022170894,37.260621348],[127.021423912,37.260823793],[127.021359613,37.260841213],[127.021333515,37.26084829],[127.021332455,37.260848576],[127.020682227,37.261022033],[127.019355492,37.261380432],[127.019121099,37.261446861],[127.019108381,37.261450465]]]}",부동산 중개 및 대리업/한식 일반 음식점업/일반 교과학원/두발 미용업/커피 전문점/한식 육류 요리 전문점/한식 해산물 요리 전문점/노래 연습장 운영업/치킨 전문점/통신기기 소매업/중식 음식점업/자동차 전문 수리업,115,37.26244204041170,127.02125595926800
전곡로,"{""type"":""Polygon"",""coordinates"":[[[127.071109004,38.019624303],[127.070315054,38.019589882],[127.069948533,38.020177129],[127.070431329,38.020275545],[127.070542134,38.020294439],[127.070889014,38.020333215],[127.071082468,38.020346004],[127.070892046,38.020770215],[127.070837243,38.020826094],[127.070777257,38.020841387],[127.070723249,38.020834204],[127.070607032,38.020792743],[127.070581835,38.020758757],[127.070570958,38.020718127],[127.070569588,38.020600989],[127.070553046,38.020558062],[127.070480416,38.020447118],[127.070388749,38.020716689],[127.069833038,38.020586163],[127.069297286,38.020397229],[127.069254751,38.020383378],[127.069246722,38.020342771],[127.069395474,38.02006239],[127.068581228,38.019903958],[127.068419616,38.02038399],[127.068222811,38.021056296],[127.068220585,38.021063265],[127.067927573,38.021909144],[127.067925461,38.021914867],[127.067883174,38.022022796],[127.068061208,38.022057644],[127.068117636,38.022098635],[127.068105508,38.022157103],[127.068093208,38.022229084],[127.068121109,38.022274353],[127.068154989,38.022297146],[127.068558363,38.022372416],[127.068885998,38.021230763],[127.069096337,38.021259455],[127.069216084,38.021246887],[127.069650368,38.021128687],[127.069525959,38.02151062],[127.069381502,38.02167616],[127.069379966,38.02179778],[127.069390387,38.021874446],[127.06960392,38.022101378],[127.069869156,38.022292679],[127.070167207,38.022506763],[127.071098902,38.021950441],[127.071256751,38.021936482],[127.07185288,38.021260942],[127.072274523,38.020789561],[127.07230665,38.020753775],[127.073007777,38.020048085],[127.072930117,38.019912327],[127.072699272,38.019703284],[127.072478653,38.019586671],[127.072144383,38.019451143],[127.071505064,38.019346996],[127.071101363,38.019298763],[127.07111518,38.019557904],[127.071109004,38.019624303]]]}",체인화 편의점/가전제품 소매업/자동차 전문 수리업/중식 음식점업/일반 교과학원/음악학원/통신기기 소매업/여관업/한식 일반 음식점업,12,38.02094843636990,127.07019375681500
부흥로,"{""type"":""Polygon"",""coordinates"":[[[127.005774912,37.799880159],[127.005567604,37.799937243],[127.005283154,37.799979895],[127.00505656,37.799941944],[127.004425045,37.799800902],[127.004050399,37.799530816],[127.00357517,37.799511035],[127.002763287,37.798955685],[127.002667007,37.79891151],[127.002262148,37.799174448],[127.000309918,37.800445055],[127.000327537,37.800460549],[127.000352516,37.800482523],[127.00036086,37.800490296],[127.000447449,37.800575744],[127.000448666,37.800576956],[127.00089561,37.801025857],[127.001264268,37.801372165],[127.001322574,37.801419747],[127.001333888,37.801429694],[127.001419467,37.801510808],[127.001552274,37.801636701],[127.001574355,37.801655984],[127.001852956,37.801899349],[127.001994,37.802020333],[127.001996433,37.802022454],[127.002198334,37.802201265],[127.002199494,37.802202301],[127.002206298,37.80220842],[127.002442389,37.802420782],[127.002450851,37.802428855],[127.002524746,37.802503694],[127.002637477,37.802617853],[127.002912488,37.802894785],[127.00337578,37.803328391],[127.003408753,37.803357664],[127.003440071,37.803384854],[127.00344261,37.803387096],[127.003565442,37.803497385],[127.003713904,37.803364287],[127.003715115,37.80336321],[127.003897223,37.80320256],[127.00408018,37.803039214],[127.004193366,37.802922987],[127.004265728,37.802842422],[127.004364298,37.802714031],[127.004440296,37.802602303],[127.004532817,37.802462175],[127.004579204,37.802376475],[127.004600044,37.80232887],[127.004646146,37.802223527],[127.004702752,37.802082014],[127.004733472,37.801993036],[127.004753785,37.801885532],[127.004764483,37.801784397],[127.004767154,37.8016963],[127.004767271,37.801693407],[127.004773296,37.801574319],[127.004776094,37.801552445],[127.00480838,37.801395904],[127.004809135,37.801392453],[127.004841592,37.801252238],[127.004846641,37.801235154],[127.004917677,37.801038441],[127.004939507,37.800977982],[127.004961419,37.800917293],[127.00496912,37.800899524],[127.005036626,37.800766707],[127.005128234,37.800586446],[127.005141938,37.800564072],[127.005277298,37.800377119],[127.005291014,37.800360394],[127.005444121,37.80019456],[127.005448409,37.800190065],[127.005681163,37.799953835],[127.005703189,37.799934534],[127.005774912,37.799880159]]]}",자동차 세차업/중식 음식점업/곡물  곡분 및 가축 사료 소매업/페인트  창호 및 기타 건설자재 소매업/한식 일반 음식점업/한식 면 요리 전문점/치킨 전문점/부동산 중개 및 대리업/자동차 전문 수리업/의료용 기구 소매업,10,37.80113686206030,127.00294798585600
산성대로_1,"{""type"":""Polygon"",""coordinates"":[[[127.161023013,37.449412001],[127.160791333,37.448872531],[127.160486831,37.448940769],[127.160236771,37.449004323],[127.159946332,37.44907829],[127.159690482,37.449154192],[127.159677018,37.449158038],[127.159413733,37.449235576],[127.159102308,37.449327314],[127.159248312,37.449657317],[127.159280583,37.449730208],[127.159324342,37.449828735],[127.159324499,37.449829091],[127.159338542,37.449860921],[127.1593826,37.449960815],[127.159421093,37.45004813],[127.159507257,37.450243544],[127.159589837,37.450431107],[127.159591437,37.450434718],[127.159599315,37.450452472],[127.159599555,37.450453015],[127.159713675,37.450712838],[127.159723586,37.450735281],[127.159739307,37.450770889],[127.159824756,37.450964466],[127.159904156,37.451144301],[127.15995442,37.451258159],[127.160785612,37.451032247],[127.161626052,37.450793786],[127.161605742,37.450746336],[127.161579914,37.45068702],[127.161506231,37.450516421],[127.161424292,37.450326053],[127.161254349,37.449950904],[127.161075678,37.449535145],[127.161023013,37.449412001]],[[127.159680254,37.449785432],[127.159917275,37.449719534],[127.159979979,37.449702521],[127.160191843,37.449643765],[127.160407262,37.450152709],[127.160419977,37.450184336],[127.160212678,37.450245378],[127.159914666,37.450332807],[127.159680254,37.449785432]]]}",두발 미용업/부동산 중개 및 대리업/한식 일반 음식점업/김밥 및 기타 간이 음식점업/일식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/치킨 전문점/일반 교과학원/노래 연습장 운영업/여자용 겉옷 소매업,92,37.45009914655230,127.16085303689500
동백죽전대로527번길,"{""type"":""Polygon"",""coordinates"":[[[127.143565553,37.282180575],[127.143773453,37.281527938],[127.144009835,37.280787085],[127.142868834,37.280563142],[127.142725236,37.281076292],[127.142475542,37.28165344],[127.142137977,37.282085495],[127.141893386,37.282398264],[127.140738285,37.283632283],[127.140487496,37.283900231],[127.14053071,37.284781083],[127.141178189,37.284866592],[127.141291464,37.284822357],[127.14155583,37.284382735],[127.141900396,37.284266961],[127.1424051,37.283671947],[127.142900511,37.283087847],[127.143312687,37.282602263],[127.143565553,37.282180575]]]}",커피 전문점/일반 교과학원/한식 일반 음식점업/두발 미용업/외국어학원/전자상거래 소매업/피부 미용업/가구 소매업/기타 미용업/슈퍼마켓/화초 및 식물 소매업/김밥 및 기타 간이 음식점업/골프 연습장 운영업/체인화 편의점/한식 면 요리 전문점/부동산 중개 및 대리업/한식 육류 요리 전문점/의약품 및 의료용품 소매업/가정용 세탁업,74,37.28284603968630,127.14228996767400
동두천광암동우편출장소,"{""type"":""Polygon"",""coordinates"":[[[127.082873133,37.895055906],[127.082718792,37.895198448],[127.082354546,37.895231654],[127.08258019,37.895373065],[127.083120896,37.895895346],[127.083380289,37.896008862],[127.08330671,37.896154702],[127.083216383,37.896333074],[127.082527028,37.896766948],[127.08303116,37.89797652],[127.083505337,37.89784731],[127.083580426,37.898038793],[127.084777434,37.897728238],[127.084629381,37.897259132],[127.084866222,37.897214231],[127.085381576,37.897116305],[127.085621583,37.896930083],[127.085691544,37.89687544],[127.085691423,37.896424939],[127.08570256,37.895983536],[127.085683266,37.895733358],[127.085178442,37.895900069],[127.085059596,37.895655313],[127.085056036,37.895481549],[127.08504354,37.895481236],[127.084453856,37.895470267],[127.084448074,37.895470101],[127.084295739,37.895464191],[127.084255773,37.895463683],[127.083899597,37.895459158],[127.083879022,37.895458156],[127.083788505,37.895450472],[127.083777654,37.895449341],[127.083638294,37.895432101],[127.083634996,37.895431696],[127.083579269,37.895418918],[127.083420423,37.895364271],[127.083352939,37.895341058],[127.083315123,37.895324505],[127.083019623,37.89516437],[127.082990139,37.895145339],[127.082965686,37.895126653],[127.082873133,37.895055906]]]}",기타 음ㆍ식료품 위주 종합 소매업/가정용 세탁업/한식 일반 음식점업/두발 미용업/한식 해산물 요리 전문점/기타 식료품 소매업/페인트  창호 및 기타 건설자재 소매업/여관업/중식 음식점업/기타 외국식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/기타 주점업,18,37.89659585743860,127.08424435117100
부용로185번길,"{""type"":""Polygon"",""coordinates"":[[[127.079871223,37.751902672],[127.080250685,37.751749034],[127.079925187,37.751657381],[127.079919788,37.7516558],[127.079425289,37.751505244],[127.07939459,37.751495914],[127.079394195,37.751495794],[127.079352561,37.751483069],[127.079228764,37.751445377],[127.079182825,37.751432462],[127.079144107,37.751421646],[127.07914382,37.751421566],[127.079113108,37.75141295],[127.078408011,37.751215414],[127.078373084,37.751207999],[127.078305024,37.751193607],[127.078243947,37.751240966],[127.078047394,37.7513935],[127.077865034,37.751535022],[127.077848651,37.75154773],[127.077793198,37.751592896],[127.077765156,37.751612272],[127.077691733,37.75165515],[127.077788332,37.751776041],[127.077858175,37.75186331],[127.077923825,37.751945478],[127.077986334,37.75202368],[127.078069789,37.752128512],[127.078142427,37.752219181],[127.078411317,37.752555785],[127.07886702,37.75235436],[127.079871223,37.751902672]]]}",자동차 세차업/전자상거래 소매업/가정용 직물제품 소매업/부동산 중개 및 대리업/일반 교과학원/자동차 전문 수리업/가정용 세탁업/피부 미용업/두발 미용업/문구용품 및 회화용품 소매업/화초 및 식물 소매업/체인화 편의점/한식 일반 음식점업/기타 주점업/커피 전문점,17,37.75188297315200,127.07889800412700
봉미로,"{""type"":""Polygon"",""coordinates"":[[[126.783399044,37.861529423],[126.782872387,37.861398974],[126.782701581,37.861419735],[126.782424238,37.861353802],[126.78228354,37.86127126],[126.782122117,37.861066871],[126.781985492,37.860736601],[126.781316809,37.861123306],[126.781418968,37.861195314],[126.781724749,37.861410769],[126.782344033,37.861847388],[126.781969812,37.862165622],[126.781874,37.86224741],[126.781375148,37.86267191],[126.781058174,37.862942305],[126.781425189,37.863192181],[126.78195902,37.863556403],[126.782424347,37.863875428],[126.783259499,37.864447166],[126.783693955,37.864051276],[126.783395013,37.863807741],[126.783761181,37.863482662],[126.784098513,37.863183186],[126.784614806,37.863339989],[126.785155343,37.862884934],[126.786181301,37.862020987],[126.78599484,37.861805083],[126.78569459,37.86192306],[126.785563042,37.861737003],[126.785964144,37.861402704],[126.785642242,37.861368416],[126.785249076,37.861305238],[126.784388833,37.860618943],[126.784209168,37.86057373],[126.783399044,37.861529423]]]}",한식 일반 음식점업/커피 전문점/두발 미용업/한식 육류 요리 전문점/체인화 편의점/컴퓨터 및 주변장치  소프트웨어 소매업/그 외 기타 분류 안된 가정용품 소매업/문구용품 및 회화용품 소매업/자전거 및 기타 운송장비 소매업/애완용 동물 및 관련용품 소매업/한식 해산물 요리 전문점/중식 음식점업/제과점업/치킨 전문점/김밥 및 기타 간이 음식점업/일반 교과학원/자동차 전문 수리업/자동차 세차업,24,37.86246337711560,126.78363807888700
오산대원초등학교,"{""type"":""Polygon"",""coordinates"":[[[127.068830916,37.131046948],[127.068801322,37.130849879],[127.068732867,37.130839486],[127.068460805,37.13079821],[127.068002689,37.130728438],[127.067861217,37.130707053],[127.067937128,37.130826483],[127.068199716,37.13118195],[127.068274102,37.1312825],[127.068327384,37.131354444],[127.068355755,37.131392683],[127.06862975,37.131793576],[127.068745841,37.131963726],[127.069016586,37.132400637],[127.069715049,37.132086499],[127.07007563,37.131935853],[127.070132746,37.131694126],[127.070295536,37.131583044],[127.071082547,37.131649184],[127.071263001,37.131739574],[127.071279916,37.131728748],[127.071345818,37.131708876],[127.07149632,37.13168406],[127.071600756,37.131656234],[127.071628057,37.131650455],[127.071647546,37.131647361],[127.071655294,37.131646244],[127.071979647,37.131604141],[127.071963957,37.131524425],[127.071963804,37.131523639],[127.071921632,37.131303055],[127.071913305,37.131259488],[127.071910036,37.131242428],[127.071875529,37.131070351],[127.071848027,37.130948013],[127.07184711,37.13094362],[127.071774057,37.130565235],[127.071724317,37.130423536],[127.071678529,37.130324528],[127.071638152,37.130253853],[127.071576577,37.130158257],[127.071502409,37.130051735],[127.07141265,37.129932594],[127.07138927,37.129903712],[127.071387542,37.129901543],[127.071329951,37.129828124],[127.071252277,37.129744379],[127.071197194,37.129692374],[127.07111572,37.129623099],[127.070784069,37.129939801],[127.070317819,37.130421063],[127.069606566,37.130258078],[127.069148071,37.130219566],[127.068683253,37.13018044],[127.068973503,37.130402362],[127.069236333,37.13093974],[127.068830916,37.131046948]]]}",두발 미용업/한식 일반 음식점업/한식 육류 요리 전문점/일반 교과학원/셔츠 및 블라우스 소매업/여자용 겉옷 소매업/철물 및 난방용구 소매업/김밥 및 기타 간이 음식점업/커피 전문점/음악학원,53,37.13099743187970,127.07043697424800
내기새싹길,"{""type"":""Polygon"",""coordinates"":[[[126.875274248,36.977886857],[126.874755234,36.978823124],[126.874259515,36.978974155],[126.873775206,36.978969848],[126.873540714,36.979615307],[126.87317127,36.979795408],[126.873009388,36.979967058],[126.871983475,36.979748942],[126.871723748,36.979486279],[126.871791269,36.979215738],[126.87215541,36.978752583],[126.870960032,36.978617087],[126.870956429,36.978651716],[126.870954105,36.97867642],[126.870894318,36.979319453],[126.870703866,36.981489776],[126.871066348,36.98186378],[126.87144139,36.982066714],[126.871868228,36.98220875],[126.872908537,36.982261986],[126.87335418,36.982366743],[126.873206145,36.981979265],[126.87305765,36.981837621],[126.87316078,36.981293984],[126.873021958,36.98111526],[126.87292976,36.980749995],[126.872962446,36.980651745],[126.873357209,36.980564249],[126.874359175,36.981146517],[126.875026789,36.981743071],[126.876882988,36.98252714],[126.877620958,36.982612959],[126.878159917,36.982434726],[126.878995809,36.982353627],[126.879604958,36.98272714],[126.879731346,36.982725516],[126.879753834,36.982819782],[126.88007428,36.982797739],[126.880157224,36.982824934],[126.880882917,36.982375351],[126.88093293,36.982339926],[126.880272491,36.981765131],[126.880077382,36.981595315],[126.879838485,36.981387393],[126.879831569,36.981381085],[126.879776981,36.981328889],[126.879681379,36.981237471],[126.87950091,36.981064918],[126.879457141,36.981023066],[126.878775707,36.980560792],[126.877142624,36.979546859],[126.87711649,36.979527819],[126.876243463,36.978783237],[126.876236627,36.978777135],[126.875875972,36.978440023],[126.875867263,36.978431887],[126.875368391,36.977965582],[126.875318606,36.977923949],[126.875274248,36.977886857]]]}",한식 일반 음식점업/자동차 전문 수리업/한식 육류 요리 전문점/일반 교과학원/자동차 세차업/운동 및 경기용품 소매업/슈퍼마켓/태권도 및 무술 교육기관/가정용 세탁업/육류 소매업/중식 음식점업,25,36.98026255628100,126.87455676801600
평택5로20번길,"{""type"":""Polygon"",""coordinates"":[[[127.114845521,36.988002582],[127.113398911,36.987302433],[127.113010797,36.987835715],[127.112841411,36.988082539],[127.113254352,36.988275162],[127.113256009,36.988275943],[127.113826353,36.988547251],[127.113862387,36.98856855],[127.113985639,36.988657892],[127.114021999,36.988691704],[127.11404688,36.988731649],[127.114097056,36.988845741],[127.114109759,36.988910941],[127.114106068,36.989012739],[127.114099999,36.989049425],[127.113897543,36.98972836],[127.113765273,36.990198836],[127.114751632,36.990396684],[127.114773516,36.990396953],[127.114871579,36.990138514],[127.114889277,36.990091862],[127.114891096,36.990087288],[127.11560771,36.988364462],[127.114845521,36.988002582]]]}",한식 일반 음식점업/커피 전문점/한식 육류 요리 전문점/체인화 편의점/부동산 중개 및 대리업/외국어학원/노래 연습장 운영업/중식 음식점업/컴퓨터 게임방 운영업/기타 음ㆍ식료품 위주 종합 소매업,54,36.98887771875460,127.11474894546800
양진초등학교,"{""type"":""Polygon"",""coordinates"":[[[127.14262083,36.989660041],[127.143607843,36.988292916],[127.143872492,36.98773161],[127.143874004,36.98759645],[127.143055786,36.986932724],[127.14282976,36.986803527],[127.142626118,36.986681813],[127.142298953,36.987182683],[127.142050788,36.987587814],[127.140997486,36.987165685],[127.140505132,36.987995682],[127.140113192,36.988104927],[127.140174024,36.988470892],[127.139871747,36.989285081],[127.139867105,36.989510614],[127.139981612,36.98975475],[127.140412722,36.990034404],[127.140667369,36.990397545],[127.140813919,36.990758497],[127.140891807,36.99095027],[127.141031869,36.991295123],[127.14122107,36.991578377],[127.141343983,36.991762309],[127.142117797,36.991536414],[127.142070785,36.991220677],[127.141987973,36.990998174],[127.14214376,36.990629831],[127.142458724,36.990091419],[127.14262083,36.989660041]]]}",서적  신문 및 잡지류 소매업/한식 일반 음식점업/일반 교과학원,2,36.98887610901630,127.14160553072000
일동파출소,"{""type"":""Polygon"",""coordinates"":[[[127.312677664,37.955716624],[127.312350534,37.956172538],[127.311996947,37.956528624],[127.311884499,37.956880485],[127.311577386,37.957362418],[127.311583993,37.957645709],[127.311791336,37.957872733],[127.312312311,37.957987273],[127.312747671,37.958245471],[127.313195657,37.958637766],[127.313361188,37.958925925],[127.313801289,37.958751102],[127.313262368,37.959571818],[127.313675987,37.959606889],[127.315873322,37.959766637],[127.315878358,37.958723193],[127.315778264,37.958395435],[127.315861065,37.958171228],[127.315860464,37.958043958],[127.315643153,37.958008909],[127.315272062,37.957760105],[127.315207021,37.957526029],[127.315403675,37.957334019],[127.315913232,37.957107221],[127.315712103,37.956899386],[127.315357999,37.956736839],[127.315947792,37.955909087],[127.316351721,37.955605653],[127.316220891,37.955410052],[127.316006265,37.954931838],[127.315560143,37.953955039],[127.315246181,37.953529744],[127.314771363,37.953847405],[127.31421273,37.95411502],[127.314399437,37.954343047],[127.314559404,37.954271897],[127.314683189,37.954421282],[127.315313041,37.955217824],[127.3150615,37.955347009],[127.315223861,37.955631768],[127.313356124,37.9557966],[127.312677664,37.955716624]]]}",일반 교과학원/한식 일반 음식점업/음악학원/전자상거래 소매업/태권도 및 무술 교육기관/미술학원/기타 음ㆍ식료품 위주 종합 소매업/가전제품 수리업/여자용 겉옷 소매업/김밥 및 기타 간이 음식점업,12,37.95663268636750,127.31369886762700
산본지구대,"{""type"":""Polygon"",""coordinates"":[[[126.926582769,37.366771576],[126.926244208,37.366564641],[126.92592732,37.366966684],[126.924891323,37.36697981],[126.92488744,37.367202789],[126.924339143,37.367231037],[126.923812727,37.367159801],[126.923718697,37.367370697],[126.923581971,37.367705665],[126.924357009,37.367833788],[126.924655454,37.367884931],[126.925026769,37.367947434],[126.925434337,37.368015898],[126.926170714,37.368208422],[126.92651634,37.368321704],[126.926873119,37.367733995],[126.926875867,37.367729477],[126.926877824,37.367726255],[126.926429232,37.367495544],[126.926548365,37.367354706],[126.926904512,37.366945695],[126.926582769,37.366771576]]]}",두발 미용업/기타 예술학원/커피 전문점/여자용 겉옷 소매업/피자  햄버거  샌드위치 및 유사 음식점업/체인화 편의점/기타 의복 소매업/신발 소매업/가구 소매업/게임용구  인형 및 장난감 소매업/의료용 기구 소매업/전자상거래 소매업/한식 일반 음식점업/일식 음식점업/치킨 전문점/부동산 중개 및 대리업/자동차 전문 수리업/가정용 세탁업,25,37.36743313667640,126.92508742764300
화동로,"{""type"":""Polygon"",""coordinates"":[[[127.317108158,37.955367329],[127.318148501,37.955576077],[127.319110859,37.955449867],[127.319282986,37.955641198],[127.319938393,37.956024528],[127.320065374,37.956098467],[127.320019006,37.956384268],[127.319637873,37.956646176],[127.319219875,37.956740621],[127.319057916,37.957066299],[127.318655356,37.957221649],[127.319403772,37.95789384],[127.31996099,37.958129064],[127.319510665,37.958682272],[127.318616247,37.959110713],[127.319175099,37.960018324],[127.319391774,37.960239194],[127.31950979,37.960322092],[127.320539808,37.958993423],[127.321323365,37.958553629],[127.322486027,37.958343513],[127.323210291,37.957697262],[127.323471519,37.957557979],[127.323995056,37.957510864],[127.326119283,37.957689148],[127.327020701,37.957617712],[127.328617758,37.956991611],[127.329864959,37.956159647],[127.329992788,37.956023534],[127.328759544,37.953948715],[127.326544111,37.956025283],[127.326222042,37.956052162],[127.324266646,37.955693521],[127.3239723,37.955722242],[127.323858377,37.955386528],[127.323330701,37.95542123],[127.323103637,37.9555196],[127.322853006,37.955628533],[127.322489675,37.95526886],[127.322187035,37.955155058],[127.321754798,37.955291102],[127.321500167,37.954673575],[127.321579091,37.954636863],[127.321542551,37.954549931],[127.321157293,37.953636573],[127.320240075,37.953961281],[127.320187958,37.953982942],[127.320419892,37.954360448],[127.319666138,37.954734523],[127.319386428,37.954873127],[127.319049299,37.954991126],[127.318530231,37.955172269],[127.318098083,37.955259308],[127.31770085,37.955339226],[127.317108158,37.955367329]]]}",셔츠 및 블라우스 소매업/서양식 음식점업/당구장 운영업/자동차 전문 수리업/채소  과실 및 뿌리작물 소매업/컴퓨터 및 주변장치  소프트웨어 소매업/가정용 직물제품 소매업/한식 일반 음식점업/중식 음식점업/기타 음ㆍ식료품 위주 종합 소매업,9,37.95686601767970,127.32398855127300
평화로1570번길,"{""type"":""Polygon"",""coordinates"":[[[127.054727537,37.829273936],[127.054714315,37.828974245],[127.054339371,37.82898025],[127.05434924,37.828651461],[127.053878153,37.828625158],[127.053887976,37.828188811],[127.053767597,37.828247537],[127.053611933,37.828308802],[127.053635288,37.828402049],[127.05364415,37.828437443],[127.053644514,37.82843893],[127.053649653,37.828460397],[127.05365034,37.828463269],[127.053650511,37.828463986],[127.053707844,37.828703636],[127.053737853,37.828822302],[127.0537651,37.828930043],[127.053766808,37.828937638],[127.053803139,37.829121893],[127.053804663,37.829131207],[127.053825552,37.829291477],[127.053838035,37.82938726],[127.053838585,37.829392126],[127.053862902,37.829645786],[127.053863451,37.829653973],[127.053872697,37.829895225],[127.053872784,37.829902987],[127.053871618,37.829975824],[127.053891681,37.830383007],[127.055180482,37.830390873],[127.056169033,37.830371758],[127.056756718,37.830302689],[127.056645064,37.829954345],[127.056115356,37.830182117],[127.056080408,37.829357415],[127.05614415,37.829230094],[127.055853981,37.829241287],[127.055289985,37.829262675],[127.054727537,37.829273936]]]}",한식 일반 음식점업/체인화 편의점/두발 미용업/일반 교과학원/한식 육류 요리 전문점/육류 소매업/애완용 동물 및 관련용품 소매업/전자상거래 소매업/김밥 및 기타 간이 음식점업/기타 주점업/커피 전문점,17,37.82928238549840,127.05497133862400
곡수길,"{""type"":""Polygon"",""coordinates"":[[[127.616540696,37.419576476],[127.616943151,37.414851524],[127.614465386,37.414745505],[127.613916328,37.415591314],[127.613399642,37.415490511],[127.613360866,37.415479121],[127.612353677,37.415404873],[127.611912613,37.415565629],[127.611141808,37.415520866],[127.610720385,37.41618517],[127.609977051,37.416288607],[127.609146166,37.416731916],[127.60897581,37.417245543],[127.60907058,37.417829315],[127.609040922,37.418306798],[127.610815748,37.419258221],[127.616160562,37.42212366],[127.617327973,37.424110968],[127.617772177,37.42417435],[127.617656975,37.423914914],[127.617638874,37.423515557],[127.617504829,37.423351802],[127.617196639,37.422298778],[127.617111345,37.420877587],[127.616989506,37.420396797],[127.616540696,37.419576476]],[[127.611709874,37.418946894],[127.610762962,37.418266279],[127.611525467,37.417596898],[127.612509833,37.418340142],[127.611709874,37.418946894]]]}",한식 일반 음식점업/기타 음ㆍ식료품 위주 종합 소매업/자동차 전문 수리업/육류 소매업/기타 주점업/중식 음식점업/커피 전문점,12,37.41941651059470,127.61384634103600
석호로_1,"{""type"":""Polygon"",""coordinates"":[[[126.853224125,37.294308276],[126.853504188,37.294573142],[126.853669348,37.294731375],[126.85491262,37.293874832],[126.854921461,37.293869046],[126.854949758,37.293851467],[126.854949984,37.293851327],[126.854953392,37.293849215],[126.854972832,37.29383714],[126.854703988,37.293406592],[126.85384091,37.294029842],[126.853464896,37.294049577],[126.852762584,37.293483551],[126.852344278,37.293340679],[126.851923635,37.293282258],[126.851339812,37.293827099],[126.850913368,37.293941512],[126.850615797,37.294272867],[126.850261289,37.294384878],[126.850179596,37.294379862],[126.849719713,37.294352026],[126.849362344,37.294466541],[126.848672266,37.294950922],[126.848755021,37.295349324],[126.849107534,37.295693184],[126.847894008,37.296549518],[126.847496303,37.296210846],[126.847066973,37.296675226],[126.846217753,37.296683855],[126.846212384,37.297105054],[126.846211588,37.29750377],[126.846210679,37.297840537],[126.847326823,37.297849147],[126.84764084,37.297851357],[126.847873968,37.297656796],[126.848439831,37.29757754],[126.848916373,37.297507832],[126.849062466,37.297589221],[126.849526193,37.297847877],[126.850020048,37.297251792],[126.850024801,37.29724628],[126.850097496,37.297165245],[126.850128105,37.297137609],[126.850208102,37.297078804],[126.850319252,37.296995214],[126.850328206,37.29698883],[126.850417799,37.296928298],[126.85042352,37.296924434],[126.851907983,37.295921485],[126.851465132,37.29550825],[126.85187287,37.295233432],[126.853224125,37.294308276]],[[126.851270951,37.294671187],[126.852619788,37.293742634],[126.852906109,37.294012912],[126.851574062,37.294949797],[126.851270951,37.294671187]]]}",두발 미용업/한식 일반 음식점업/김밥 및 기타 간이 음식점업/부동산 중개 및 대리업/커피 전문점/제과점업/통신기기 소매업/기타 주점업/체인화 편의점/의약품 및 의료용품 소매업/기타 음ㆍ식료품 위주 종합 소매업/애완용 동물 및 관련용품 소매업/한식 육류 요리 전문점/치킨 전문점/일반 교과학원,172,37.29560072581750,126.85028852182700
